SmartCOM:TATN:EQ::0.1

Received;ExchTime;DealId;Type;Price;Volume;OI
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134133;Buy;529;18;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134134;Buy;529;29;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134135;Buy;529;80;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134136;Buy;529;15;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134137;Buy;529;59;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134138;Buy;529;1;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134139;Buy;529;2;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134140;Buy;529;135;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134141;Buy;529;561;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134142;Buy;529;4;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134143;Buy;529;36;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134144;Buy;529;230;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134145;Sell;529;1169;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134146;Sell;529;1;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134147;Sell;529;1;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134148;Sell;529;5;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134149;Sell;529;1;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134150;Sell;529;70;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134151;Sell;529;4;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134152;Sell;529;1;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134153;Sell;529;2;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134154;Sell;529;2;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134155;Sell;529;91;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134156;Sell;529;3;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134157;Sell;529;30;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134158;Sell;529;10;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134159;Sell;529;200;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134160;Sell;529;5;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134161;Sell;529;5;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134162;Sell;529;5;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134163;Sell;529;50;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134164;Sell;529;5;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134165;Sell;529;20;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134166;Sell;529;17;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134167;Sell;529;2;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134168;Sell;529;157;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134169;Sell;529;2;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134170;Sell;529;100;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134171;Sell;529;1000;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134172;Sell;529;10;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134173;Sell;529;100;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134174;Sell;529;8;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134175;Sell;529;2;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134176;Sell;529;422;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134177;Sell;529;2;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134178;Sell;529;3;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134179;Sell;529;1;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134180;Sell;529;309;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134181;Sell;529;100;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134182;Sell;529;41;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134183;Sell;529;1;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134184;Sell;529;1;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134185;Sell;529;120;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134186;Buy;529;35;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134187;Buy;529;14;0
24.04.2020 09:59:47.076;24.04.2020 09:59:47.000;3172134188;Sell;529;10;0
